what,kind,bundleId,bundleVersion,description,time
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323872353753
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323872353810
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323872364208
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323872364208
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1323872365753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1323872371550
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323872373930
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323872374004
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323872379584
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323872379584
